Date,Open,High,Low,Close,Volume
1/28/2021 16:00:00,545,563.88,542.86,554.24,3282735
1/29/2021 16:00:00,549.08,552,529.34,543.16,2380192
2/1/2021 16:00:00,546.01,564.73,546.01,558.56,1716922
2/2/2021 16:00:00,562.88,588.82,560.1,583.51,2251609
2/3/2021 16:00:00,583,587.43,574.56,576.65,1491538
2/4/2021 16:00:00,579.89,589,572.13,588.98,1253290
2/5/2021 16:00:00,588.68,592.54,582.32,589.73,972152
2/8/2021 16:00:00,591.31,598.37,584,587.91,1031674
2/9/2021 16:00:00,587.14,588.6,576.01,581.78,1635022
2/10/2021 16:00:00,585.76,593.78,579.01,589.36,966828
2/11/2021 16:00:00,594,595,588,594.47,731289
2/12/2021 16:00:00,591.32,593.71,585.53,591.29,823047
2/16/2021 16:00:00,591.82,594.66,581.15,585.74,891684
2/17/2021 16:00:00,580,583.14,570.75,580.94,887047
2/18/2021 16:00:00,569.96,579.31,565.9,575.8,973554
2/19/2021 16:00:00,577.16,582.11,559.08,570.73,1958172
2/22/2021 16:00:00,566.03,566.03,549.78,550.26,1038824
2/23/2021 16:00:00,539.34,553.8,524.41,551.75,1571200
2/24/2021 16:00:00,545.5,554.2,538.93,551.83,1113512
2/25/2021 16:00:00,550,556.49,526.89,528.79,1761653
2/26/2021 16:00:00,532.5,540.32,521.15,533.46,1799081
3/1/2021 16:00:00,544.82,556.64,540.04,556.47,1234307
3/2/2021 16:00:00,559.56,562.43,548.31,549.3,1121525
3/3/2021 16:00:00,544.29,545.79,513.67,516,1806006
3/4/2021 16:00:00,510.94,517.75,484.9,490.63,2831315
3/5/2021 16:00:00,496.24,496.24,467.15,486.96,3232858
3/8/2021 16:00:00,490.78,497.26,462.51,464.05,1969761
3/9/2021 16:00:00,480.71,493.56,478.78,488.95,2448208
3/10/2021 16:00:00,497.11,499,473.96,474,1927029
3/11/2021 16:00:00,494.49,511.71,490.22,502.87,1923300
3/12/2021 16:00:00,489,494.88,482.74,489.22,1505018
3/15/2021 16:00:00,490,497.21,486.47,496.77,970073
3/16/2021 16:00:00,504.28,509.15,495.31,498.99,1138519
3/17/2021 16:00:00,491.46,492.73,476.37,485,2485959
3/18/2021 16:00:00,479.69,479.8,464.67,466.18,1870161
3/19/2021 16:00:00,468.49,475.57,463.85,470.84,1893885
3/22/2021 16:00:00,471.63,484.44,471.32,476.65,1188290
3/23/2021 16:00:00,480.11,486.44,476.98,478.17,1140936
3/24/2021 16:00:00,480.63,481.5,470,472.32,1476426
3/25/2021 16:00:00,467.88,474,463.8,472.18,1903882
3/26/2021 16:00:00,473.49,495.45,471,495,2440183
3/29/2021 16:00:00,489.46,492.94,482.05,485.39,1720277
3/30/2021 16:00:00,480,490.99,473.21,487.57,1253994
3/31/2021 16:00:00,493.44,506.89,490.52,500.11,1568389
4/1/2021 16:00:00,508,512.91,502.5,507.01,1063926
4/5/2021 16:00:00,511.97,516.07,509.18,514.02,1588791
4/6/2021 16:00:00,511.4,515.14,506.62,509.08,972859
4/7/2021 16:00:00,511.06,512.89,506.83,510.73,646760
4/8/2021 16:00:00,520,528.82,517.48,524.04,1260117
4/9/2021 16:00:00,518.09,530.61,510,530,1453052
4/12/2021 16:00:00,529.18,541.22,524.73,537,1329013
4/13/2021 16:00:00,539,551.28,539,548.93,1364392
4/14/2021 16:00:00,551,560.19,542.84,544.84,1341065
4/15/2021 16:00:00,553.46,560.17,552.92,559.35,885183
4/16/2021 16:00:00,560.56,560.79,550.26,556.91,879687
4/19/2021 16:00:00,553.42,556.88,546,549.37,895372
4/20/2021 16:00:00,548.96,552.92,536.5,540.78,794840
4/21/2021 16:00:00,545.16,549.07,537.13,546.47,1032519
4/22/2021 16:00:00,547,558,543.85,548.49,900436
4/23/2021 16:00:00,553.28,555.89,549.33,552.7,780477
4/26/2021 16:00:00,554,559.39,549.25,559.21,671972
4/27/2021 16:00:00,557.95,565.29,553.59,562.63,961234
4/28/2021 16:00:00,559.25,559.79,552.44,557.24,1715568
4/29/2021 16:00:00,521,530.8,503.5,505,8692938
4/30/2021 16:00:00,500.28,519.82,500.28,506.37,3440845
5/3/2021 16:00:00,507.46,508.22,488.78,490.32,2419095
5/4/2021 16:00:00,485.52,489.68,473.73,483.3,2469473
5/5/2021 16:00:00,489.18,489.55,477,479.97,933216
5/6/2021 16:00:00,477.1,486.6,473.1,485.84,2188332
5/7/2021 16:00:00,493.4,494.53,474.45,483.51,1997278
5/10/2021 16:00:00,482.5,482.5,464.7,466.8,2053839
5/11/2021 16:00:00,453.8,486.01,452.46,481.5,2588072
5/12/2021 16:00:00,473.23,475,460.01,464.71,1778960
5/13/2021 16:00:00,470,471.32,451.04,454.98,1700799
5/14/2021 16:00:00,461.91,464.91,458.78,460.33,1789713
5/17/2021 16:00:00,459.47,459.47,448.27,454.4,1862512
5/18/2021 16:00:00,455.46,463,451,457.22,1364116
5/19/2021 16:00:00,450.25,460.72,448.27,459.76,1172145
5/20/2021 16:00:00,464.67,475.58,463.29,471.13,1286412
5/21/2021 16:00:00,473.89,478.62,468.93,469.47,1372582
5/24/2021 16:00:00,475,479.8,473.52,476.36,928880
5/25/2021 16:00:00,478.75,483.7,476.37,479.9,1367515
5/26/2021 16:00:00,478.81,487.27,478.04,485.41,1542422
5/27/2021 16:00:00,480.97,482.61,472.63,479.22,1727834
5/28/2021 16:00:00,480,482.07,470.55,473.88,1895608
6/1/2021 16:00:00,477.6,477.64,467.04,469.17,1693246
6/2/2021 16:00:00,464.57,472.6,461.91,467.01,1032438
6/3/2021 16:00:00,464.31,465.18,456,459.2,973258
6/4/2021 16:00:00,460,465.31,458.72,460.65,1575455
6/7/2021 16:00:00,460.02,462.74,457,459.46,1210913
6/8/2021 16:00:00,463.97,471.1,459.42,460.76,1074368
6/9/2021 16:00:00,464.96,467.61,460.72,464.71,1027759
6/10/2021 16:00:00,485.71,490.79,479.01,489.13,3041792
6/11/2021 16:00:00,490,499.51,488,498.01,2080815
6/14/2021 16:00:00,500,511.12,498.22,509.34,1827665
6/15/2021 16:00:00,510.52,512.55,504.12,505.43,1565094
6/16/2021 16:00:00,507.7,521.5,502.15,510.08,2057614
6/17/2021 16:00:00,505.8,531,505.8,530.4,1909364
6/18/2021 16:00:00,528.82,537.72,525.28,533.74,2246156
6/21/2021 16:00:00,531.32,538,525.02,534.75,1123285
6/22/2021 16:00:00,536,547,535,546.03,1283473
6/23/2021 16:00:00,545,551,542.73,550.2,890205
6/24/2021 16:00:00,552,558.75,550.81,552.07,997235
6/25/2021 16:00:00,555.26,555.26,541.99,544.99,1511984
6/28/2021 16:00:00,548,552.71,546.75,552.17,815450
6/29/2021 16:00:00,555.24,561.89,552.53,558.59,1048830
6/30/2021 16:00:00,556.89,557.96,547.61,549.55,842319
7/1/2021 16:00:00,545,550.13,539.75,545.17,1165808
7/2/2021 16:00:00,548.25,554.74,547.2,551.83,681208
7/6/2021 16:00:00,554.29,563.79,552.19,558.49,794988
7/7/2021 16:00:00,560.9,563.26,553.07,561.78,1093683
7/8/2021 16:00:00,552.75,562.29,546.95,560.47,942234
7/9/2021 16:00:00,559.72,567.33,555.87,566.37,976625
7/12/2021 16:00:00,570,573.67,561.25,561.93,1279205
7/13/2021 16:00:00,561,566.35,555,559.33,868393
7/14/2021 16:00:00,563.96,567.3,558.78,562.94,1133811
7/15/2021 16:00:00,563.38,566.72,554.55,558.28,823599
7/16/2021 16:00:00,561.52,564.63,554.96,556.36,941000
7/19/2021 16:00:00,551.74,555.39,545,555.09,1108368
7/20/2021 16:00:00,560,569.16,554.61,565.25,870645
7/21/2021 16:00:00,562.49,567.13,558.54,567.13,754354
7/22/2021 16:00:00,572.08,579.4,570.45,576.7,938684
7/23/2021 16:00:00,580,588.48,577.82,586.18,890909
7/26/2021 16:00:00,584.8,584.85,575.01,584.2,1044150
7/27/2021 16:00:00,584,586.87,574.67,582.29,1462372
7/28/2021 16:00:00,582,587,576.01,583.35,1229170
7/29/2021 16:00:00,584.6,608.78,584.6,586.43,2539614
7/30/2021 16:00:00,579.71,595.89,575.94,587.89,1566223
8/2/2021 16:00:00,587.89,591.72,579.01,584.67,901287
8/3/2021 16:00:00,584.89,590.81,577.34,584.66,804883
8/4/2021 16:00:00,585,594.69,583.17,593.47,769733
8/5/2021 16:00:00,595,597,589.38,595.5,476191
8/6/2021 16:00:00,594,595.6,589.43,590.68,709248
8/9/2021 16:00:00,589.95,592.3,585.3,587.96,800932
8/10/2021 16:00:00,588,589.44,572.78,575.8,829638
8/11/2021 16:00:00,578.44,581.14,566.59,570.2,908220
8/12/2021 16:00:00,569.27,581.99,566.99,581.57,866644
8/13/2021 16:00:00,579.04,587.98,577.54,587.83,638884
8/16/2021 16:00:00,586,591.68,576.32,580.22,815780
8/17/2021 16:00:00,579.45,584.1,574.38,582.24,709843
8/18/2021 16:00:00,580.47,588.6,578.48,581.95,741882
8/19/2021 16:00:00,579.5,591.3,577.75,586.92,768344
8/20/2021 16:00:00,591.05,601.41,588.57,600.52,1003469
8/23/2021 16:00:00,602,621,602,619.43,1576583
8/24/2021 16:00:00,620,626.53,620,621.85,1016363
8/25/2021 16:00:00,623,627.77,616.66,621.07,909747
8/26/2021 16:00:00,622.62,630.23,621.1,624.03,1096318
8/27/2021 16:00:00,625,635.62,624.04,632.4,821211
8/30/2021 16:00:00,634,643.28,633.49,641.65,797586
8/31/2021 16:00:00,645,647.7,639.56,643.64,1246682
9/1/2021 16:00:00,643.6,652.56,642.5,650.85,936812
9/2/2021 16:00:00,654,661.78,652.39,660.31,1354289
9/3/2021 16:00:00,660,681.1,659.05,678.63,1145953
9/7/2021 16:00:00,678.63,679,660.21,661.09,1515942
9/8/2021 16:00:00,660.31,660.31,650.63,653.8,1112973
9/9/2021 16:00:00,655.78,656.37,649,650.19,802363
9/10/2021 16:00:00,653.11,655.76,646.74,647.98,754323
9/13/2021 16:00:00,649,649.08,630.67,639.08,1262255
9/14/2021 16:00:00,641.99,648.54,640.59,645.42,749422
9/15/2021 16:00:00,644.09,654.12,637.67,652.15,803477
9/16/2021 16:00:00,650.3,657.12,644.68,656.35,622316
9/17/2021 16:00:00,653.39,657.46,648.26,651.03,1298242
9/20/2021 16:00:00,644.36,650.58,640.12,648.73,957779
9/21/2021 16:00:00,650,657.18,645.63,654.2,755242
9/22/2021 16:00:00,658,665.5,650.68,662.65,816308
9/23/2021 16:00:00,668,670.49,663.01,664.22,871500
9/24/2021 16:00:00,662.1,667,655,666.31,499785
9/27/2021 16:00:00,659.88,660,646.21,649.56,902490
