Date,Open,High,Low,Close,Volume
3/8/2022 16:00:00,349.8,358.86,340.67,341.76,6428655
3/9/2022 16:00:00,357.69,364.14,350.51,358.79,6520186
3/10/2022 16:00:00,356.2,367.02,353.3,356.77,4807767
3/11/2022 16:00:00,361.19,363.36,340,340.32,4819925
3/14/2022 16:00:00,338.72,341.32,329.82,331.01,5907817
3/15/2022 16:00:00,335.1,345.36,332.36,343.75,5460640
3/16/2022 16:00:00,348.2,359.99,343.06,357.53,6982469
3/17/2022 16:00:00,359.7,373.31,354.88,371.4,5818348
3/18/2022 16:00:00,372,381.8,368.47,380.6,8324825
3/21/2022 16:00:00,378.02,381.82,368.94,374.59,4866463
3/22/2022 16:00:00,371.14,386.66,366.76,382.92,4242762
3/23/2022 16:00:00,379.77,382.46,374.49,374.49,3728954
3/24/2022 16:00:00,379.76,379.76,368.9,375.71,3888461
3/25/2022 16:00:00,377.07,377.64,366.43,373.85,3575953
3/28/2022 16:00:00,375.23,380.28,366.73,378.51,4323435
3/29/2022 16:00:00,384.39,396.5,380.33,391.82,5880723
3/30/2022 16:00:00,389.55,392.7,378.63,381.47,4023301
3/31/2022 16:00:00,383.59,384,373.61,374.59,4134720
4/1/2022 16:00:00,376.8,380.87,368.5,373.47,4644237
4/4/2022 16:00:00,373.55,396.02,373.13,391.5,7009235
4/5/2022 16:00:00,389.3,390,377.31,380.15,4234508
4/6/2022 16:00:00,374.15,376.47,362.73,368.35,4354885
4/7/2022 16:00:00,365,368.54,353.69,362.15,4948909
4/8/2022 16:00:00,361.96,362.5,354.87,355.88,4025183
4/11/2022 16:00:00,350,354.78,345.2,348,3777096
4/12/2022 16:00:00,355.91,359.41,342.25,344.1,3824261
4/13/2022 16:00:00,343.92,352,341.16,350.43,3230950
4/14/2022 16:00:00,350.95,352,339.86,341.13,4343837
4/18/2022 16:00:00,340,342.36,331.62,337.86,5105041
4/19/2022 16:00:00,333.22,351.68,333.22,348.61,20906885
4/20/2022 16:00:00,245.2,248.7,212.51,226.19,133387480
4/21/2022 16:00:00,220,227.68,211.52,218.22,53501603
4/22/2022 16:00:00,220.18,226.27,210.05,215.52,37515127
4/25/2022 16:00:00,213.81,216.66,204.51,209.91,28152045
4/26/2022 16:00:00,208.8,209.15,198.28,198.4,20318089
4/27/2022 16:00:00,194.01,200.19,187.77,188.54,22298394
4/28/2022 16:00:00,191.56,201.48,185.6,199.52,21363162
4/29/2022 16:00:00,198.68,204.71,190,190.36,16391889
5/2/2022 16:00:00,191.71,200.21,190.01,199.46,14591602
5/3/2022 16:00:00,198.29,203.2,194.77,199.87,11839431
5/4/2022 16:00:00,197.65,204.38,191.01,204.01,12218781
